engine_size_l,cylinders,fuel_type,vehicle_class,distance_km,duration_minutes,avg_speed_kmh,max_speed_kmh,idle_time_minutes,route_type,load_weight_kg,traffic_level,weather,fuel_used_liters
2.5,4,diesel,Pickup,79.73,85.62,55.88,86.72,11.46,mixed,892.73,medium,clear,7.667
3.0,4,diesel,Pickup,165.8,200.05,49.73,89.43,24.72,mixed,902.74,medium,rain,20.792
3.5,6,petrol,SUV,48.85,91.59,32.0,39.12,14.54,urban,457.05,low,rain,6.703
5.7,8,diesel,Truck,175.71,205.44,51.32,86.96,18.51,mixed,1645.23,low,hot,36.877
2.5,4,diesel,Pickup,26.73,34.28,46.78,58.14,5.22,mixed,419.02,medium,clear,2.897
2.8,4,diesel,SUV,142.33,235.39,36.28,55.88,46.51,mixed,7.53,high,hot,20.076
2.0,4,petrol,Sedan,289.37,312.71,55.52,67.53,24.53,highway,454.71,high,hot,29.061
1.5,4,petrol,Compact,49.29,117.21,25.23,32.38,24.63,urban,161.33,medium,clear,5.0
2.8,4,diesel,SUV,71.31,45.52,93.99,140.0,3.42,highway,91.08,low,clear,7.89
2.4,4,diesel,Pickup,49.28,58.13,50.87,70.66,10.13,mixed,183.89,medium,clear,5.066
3.0,4,diesel,Pickup,30.83,30.48,60.68,77.75,2.82,mixed,545.2,low,clear,3.237
4.5,6,diesel,SUV,277.4,199.89,83.27,132.4,8.92,highway,75.78,low,rain,37.048
1.5,4,petrol,Compact,63.91,51.77,74.07,125.85,4.56,highway,490.2,medium,clear,4.558
3.0,4,diesel,Pickup,61.55,79.86,46.24,80.45,10.51,mixed,943.15,medium,clear,7.52
5.7,8,diesel,Truck,46.82,88.96,31.58,45.49,12.67,urban,604.91,low,hot,8.975
1.5,4,petrol,Compact,31.59,33.17,57.13,99.92,2.95,mixed,165.23,low,clear,2.309
2.5,4,diesel,Pickup,452.99,448.56,60.59,91.73,34.12,highway,1233.89,high,clear,57.039
3.0,4,diesel,Pickup,400.78,322.05,74.67,98.08,18.52,highway,1798.9,medium,clear,42.127
2.5,4,diesel,Pickup,34.06,63.92,31.98,44.44,13.69,urban,110.85,medium,clear,4.127
5.7,8,diesel,Truck,349.81,367.43,57.12,69.93,29.56,highway,1090.78,high,clear,78.903
5.7,8,diesel,Truck,96.07,162.57,35.46,46.04,31.93,mixed,591.76,high,hot,23.277
1.5,4,petrol,Compact,90.76,107.07,50.86,65.15,18.89,mixed,109.25,medium,clear,6.311
2.8,4,diesel,SUV,55.98,90.64,37.06,45.17,19.58,mixed,478.48,high,clear,7.927
2.8,4,diesel,SUV,49.52,127.56,23.29,29.5,38.45,urban,284.72,high,clear,9.486
2.0,4,petrol,Sedan,200.32,152.76,78.68,109.46,11.66,highway,488.97,medium,rain,16.626
2.8,4,diesel,SUV,199.56,129.69,92.33,130.75,6.33,highway,256.59,low,clear,20.014
4.5,6,diesel,SUV,219.03,163.48,80.39,137.34,9.45,highway,311.26,medium,hot,33.129
1.5,4,petrol,Compact,25.26,51.77,29.27,44.29,7.68,urban,324.56,low,clear,2.409
2.4,4,diesel,Pickup,10.81,36.13,17.96,26.0,7.64,urban,1913.97,medium,clear,1.554
2.2,4,diesel,Van,7.06,15.69,26.99,33.05,9.28,urban,900.33,low,clear,0.966
2.2,4,diesel,Van,109.48,130.05,50.51,75.87,18.55,mixed,391.62,medium,rain,10.717
3.0,4,diesel,Pickup,196.21,193.43,60.86,94.47,16.95,mixed,1671.97,low,clear,20.804
2.0,4,petrol,Sedan,168.93,186.37,54.39,92.18,19.82,mixed,343.99,low,hot,15.007
4.5,6,diesel,SUV,98.17,182.7,32.24,55.1,34.81,mixed,179.17,high,rain,19.045
2.4,4,diesel,Pickup,307.18,281.47,65.48,95.24,21.69,highway,507.62,high,clear,31.15
4.5,6,diesel,SUV,5.65,12.67,26.76,36.45,2.04,urban,47.08,low,clear,1.005
2.2,4,diesel,Van,20.92,25.64,48.95,85.93,3.15,mixed,297.9,medium,clear,2.315
3.0,4,diesel,Pickup,352.68,264.9,79.88,135.03,14.76,highway,135.72,medium,clear,36.784
2.8,4,diesel,SUV,28.45,153.05,11.15,19.83,50.83,urban,476.21,high,rain,5.972
2.8,4,diesel,SUV,129.54,137.46,56.55,78.56,17.11,mixed,433.86,medium,clear,13.905
5.7,8,diesel,Truck,130.23,117.7,66.39,84.76,10.79,mixed,1002.07,low,clear,22.256
2.4,4,diesel,Pickup,299.65,193.47,92.93,140.0,10.12,highway,130.0,low,clear,29.517
4.5,6,diesel,SUV,161.69,168.15,57.69,100.87,15.97,mixed,300.9,low,rain,22.231
2.2,4,diesel,Van,58.41,53.04,66.08,91.61,5.38,mixed,1195.25,low,hot,4.99
1.5,4,petrol,Compact,40.53,74.67,32.56,43.92,13.29,urban,233.88,low,clear,2.878
2.5,4,diesel,Pickup,9.18,34.8,15.83,26.79,11.19,urban,1000.08,high,clear,1.806
2.4,4,diesel,Pickup,46.52,147.36,18.94,33.22,44.57,urban,1970.77,high,clear,7.975
2.4,4,diesel,Pickup,120.73,145.83,49.67,77.86,20.3,mixed,1484.19,medium,clear,12.969
2.5,4,diesel,Pickup,432.87,332.67,78.07,112.31,18.82,highway,791.34,medium,rain,43.741
2.8,4,diesel,SUV,42.88,117.69,21.86,32.74,23.59,urban,348.55,medium,rain,6.44
3.5,6,petrol,SUV,169.66,193.06,52.73,91.37,23.84,mixed,98.9,medium,clear,21.437
3.5,6,petrol,SUV,44.85,61.3,43.89,70.05,9.92,mixed,268.96,medium,clear,6.483
3.5,6,petrol,SUV,383.1,295.35,77.83,139.63,16.44,highway,129.49,medium,hot,48.357
3.5,6,petrol,SUV,8.31,17.1,29.15,49.23,7.84,urban,295.02,medium,clear,1.612
2.4,4,diesel,Pickup,117.02,137.48,51.07,63.59,10.75,highway,1575.07,high,clear,13.97
5.7,8,diesel,Truck,15.17,48.07,18.94,32.37,15.33,urban,612.65,high,rain,5.166
2.0,4,petrol,Sedan,347.82,221.18,94.35,140.0,8.37,highway,199.02,low,clear,28.103
2.0,4,petrol,Sedan,167.01,189.06,53.0,82.78,20.55,mixed,106.82,low,clear,13.501
3.5,6,petrol,SUV,195.66,201.95,58.13,89.34,17.85,highway,19.99,high,clear,30.877
2.4,4,diesel,Pickup,8.57,21.63,23.77,42.25,7.7,urban,1389.97,medium,hot,1.321
2.2,4,diesel,Van,26.7,59.27,27.03,39.77,9.11,urban,1901.48,low,rain,3.629
2.0,4,petrol,Sedan,490.6,345.58,85.18,140.0,13.08,highway,195.06,low,clear,42.24
4.5,6,diesel,SUV,194.53,227.2,51.37,74.2,27.46,mixed,483.01,medium,rain,30.8
3.0,4,diesel,Pickup,39.99,125.26,19.15,25.02,39.44,urban,1594.76,high,clear,8.123
2.4,4,diesel,Pickup,131.94,120.47,65.71,94.9,15.69,mixed,71.95,medium,clear,11.996
5.7,8,diesel,Truck,10.05,23.94,25.19,39.76,8.9,urban,1072.37,high,clear,3.333
5.7,8,diesel,Truck,166.28,159.34,62.61,88.39,18.58,mixed,562.67,low,clear,27.682
2.5,4,diesel,Pickup,47.35,114.44,24.83,30.15,23.69,urban,760.49,medium,clear,6.776
1.5,4,petrol,Compact,43.31,82.06,31.66,55.37,13.59,urban,467.91,low,clear,3.04
4.5,6,diesel,SUV,351.58,257.26,82.0,126.92,14.2,highway,63.83,medium,clear,48.675
3.0,4,diesel,Pickup,46.2,128.1,21.64,37.8,20.7,urban,77.54,low,hot,7.156
2.5,4,diesel,Pickup,403.53,399.81,60.56,86.25,30.08,highway,1673.18,high,hot,55.225
3.5,6,petrol,SUV,263.47,196.71,80.36,99.22,11.17,highway,430.85,medium,rain,35.586
5.7,8,diesel,Truck,156.95,289.4,32.54,45.39,54.01,mixed,633.01,high,hot,36.116
2.4,4,diesel,Pickup,288.53,203.83,84.93,103.39,11.7,highway,1673.13,medium,clear,28.898
3.0,4,diesel,Pickup,110.99,128.52,51.82,79.89,11.77,highway,671.87,high,clear,14.419
5.7,8,diesel,Truck,469.43,338.25,83.27,140.0,18.22,highway,1607.32,medium,clear,92.006
2.0,4,petrol,Sedan,183.97,144.43,76.43,113.3,9.45,highway,494.82,medium,rain,16.301
4.5,6,diesel,SUV,90.0,62.41,86.53,108.99,2.93,highway,437.21,low,clear,12.385
4.5,6,diesel,SUV,221.8,161.0,82.65,99.94,8.29,highway,241.78,medium,hot,31.553
5.7,8,diesel,Truck,189.62,261.22,43.55,73.97,49.04,mixed,1106.22,high,rain,44.991
2.2,4,diesel,Van,44.97,101.0,26.71,35.83,33.08,urban,1163.47,high,rain,7.022
4.5,6,diesel,SUV,7.56,44.27,10.24,14.91,13.5,urban,47.98,high,clear,1.989
4.5,6,diesel,SUV,15.24,91.44,10.0,17.71,28.79,urban,242.33,high,clear,3.991
3.5,6,petrol,SUV,486.99,342.21,85.39,127.2,12.74,highway,244.86,low,clear,60.831
3.5,6,petrol,SUV,35.91,83.75,25.73,31.53,12.99,urban,171.39,low,rain,6.329
1.5,4,petrol,Compact,38.03,72.0,31.69,53.6,14.4,urban,395.79,medium,clear,2.895
2.0,4,petrol,Sedan,25.54,69.31,22.1,36.33,21.83,urban,495.39,high,clear,3.931
5.7,8,diesel,Truck,97.72,114.46,51.23,80.91,22.69,mixed,1540.21,medium,rain,22.066
5.7,8,diesel,Truck,115.78,134.26,51.74,78.93,11.52,mixed,1810.32,low,rain,22.66
3.0,4,diesel,Pickup,295.02,232.11,76.26,108.93,11.77,highway,1796.92,medium,rain,31.744
2.4,4,diesel,Pickup,13.4,37.28,21.57,36.02,14.3,urban,521.92,high,clear,2.343
3.0,4,diesel,Pickup,17.04,72.29,14.14,20.32,22.55,urban,1294.34,high,clear,3.546
5.7,8,diesel,Truck,25.82,88.78,17.45,25.35,21.45,urban,965.12,medium,rain,7.069
2.2,4,diesel,Van,29.65,69.82,25.48,39.95,10.64,urban,513.94,low,clear,3.57
2.2,4,diesel,Van,35.51,57.01,37.38,48.37,9.43,urban,1535.34,low,clear,3.595
2.8,4,diesel,SUV,151.72,116.1,78.41,127.66,8.95,highway,344.14,medium,clear,16.088
5.7,8,diesel,Truck,56.48,59.96,56.51,86.67,8.94,mixed,225.77,low,clear,9.193
3.0,4,diesel,Pickup,10.88,29.87,21.86,26.9,6.1,urban,1807.64,medium,rain,1.784
2.4,4,diesel,Pickup,69.6,121.61,34.34,55.83,22.55,mixed,240.16,high,rain,8.288
3.0,4,diesel,Pickup,15.5,40.96,22.71,40.87,8.38,urban,1106.54,medium,rain,2.823
2.4,4,diesel,Pickup,222.9,146.53,91.27,140.0,8.04,highway,294.54,low,clear,21.355
3.0,4,diesel,Pickup,100.1,74.07,81.08,115.85,4.19,highway,1415.4,medium,clear,11.573
2.8,4,diesel,SUV,60.29,67.62,53.5,70.24,8.19,mixed,147.6,medium,clear,6.952
2.0,4,petrol,Sedan,24.17,64.81,22.38,32.25,13.1,urban,182.76,medium,clear,2.785
3.0,4,diesel,Pickup,126.91,130.78,58.23,86.74,11.77,mixed,1906.55,low,clear,14.448
3.5,6,petrol,SUV,39.22,91.44,25.74,36.28,13.89,urban,150.42,low,clear,6.858
1.5,4,petrol,Compact,41.23,43.87,56.39,98.69,6.78,mixed,134.58,low,hot,3.061
4.5,6,diesel,SUV,31.51,156.98,12.04,21.53,54.34,urban,384.62,high,clear,9.045
2.2,4,diesel,Van,84.84,77.65,65.56,87.99,18.29,mixed,1819.1,medium,clear,8.614
5.7,8,diesel,Truck,31.25,163.11,11.49,19.91,49.22,urban,1185.41,high,clear,10.746
4.5,6,diesel,SUV,36.94,102.65,21.59,36.61,39.84,urban,48.0,high,clear,9.542
4.5,6,diesel,SUV,111.21,114.97,58.04,98.58,8.67,highway,486.22,high,rain,20.133
1.5,4,petrol,Compact,187.94,140.95,80.0,137.96,11.59,highway,494.72,medium,rain,14.882
1.5,4,petrol,Compact,156.42,136.95,68.53,95.39,8.03,highway,145.16,medium,clear,10.641
5.7,8,diesel,Truck,190.74,232.43,49.24,73.05,29.42,mixed,1704.38,medium,hot,39.564
5.7,8,diesel,Truck,14.13,57.13,14.84,19.24,18.48,urban,800.91,high,rain,5.046
3.5,6,petrol,SUV,296.09,325.57,54.57,81.61,26.51,highway,220.38,high,rain,48.301
2.8,4,diesel,SUV,11.22,24.21,27.8,35.67,12.32,urban,379.27,medium,clear,1.738
2.8,4,diesel,SUV,36.68,65.16,33.78,48.27,15.14,urban,400.26,low,rain,4.723
2.8,4,diesel,SUV,7.53,36.56,12.36,18.67,11.83,urban,85.87,high,clear,1.423
2.4,4,diesel,Pickup,359.3,249.17,86.52,121.88,8.85,highway,1478.65,low,clear,34.668
4.5,6,diesel,SUV,51.14,82.36,37.25,63.47,15.91,mixed,484.67,high,clear,8.778
2.5,4,diesel,Pickup,40.3,93.16,25.96,39.14,28.07,urban,749.85,high,clear,6.917
2.5,4,diesel,Pickup,25.07,43.49,34.59,41.8,10.52,urban,1186.23,medium,clear,2.674
2.2,4,diesel,Van,111.38,115.04,58.09,76.28,10.47,mixed,828.99,low,clear,9.973
2.2,4,diesel,Van,185.5,371.79,29.94,36.82,72.12,mixed,1174.29,high,hot,24.701
2.4,4,diesel,Pickup,83.02,98.28,50.68,79.33,13.91,mixed,925.48,medium,clear,8.786
5.7,8,diesel,Truck,25.42,55.24,27.61,49.69,9.13,urban,1849.29,low,clear,5.916
2.0,4,petrol,Sedan,74.5,85.87,52.06,70.82,11.4,mixed,325.58,medium,rain,7.031
2.5,4,diesel,Pickup,15.24,56.47,16.2,27.83,17.55,urban,1845.49,high,clear,2.888
5.7,8,diesel,Truck,11.64,41.74,16.73,25.87,14.05,urban,1452.31,high,hot,4.224
2.5,4,diesel,Pickup,29.97,76.21,23.59,36.67,16.18,urban,975.25,medium,clear,4.239
5.7,8,diesel,Truck,123.66,147.2,50.41,63.42,18.43,mixed,839.43,medium,clear,24.286
3.0,4,diesel,Pickup,438.43,259.3,101.45,140.0,9.46,highway,752.06,low,hot,49.664
2.5,4,diesel,Pickup,44.14,83.1,31.87,51.58,16.72,urban,907.59,medium,clear,5.039
3.0,4,diesel,Pickup,162.0,296.51,32.78,41.54,54.88,mixed,720.05,high,rain,23.555
2.2,4,diesel,Van,419.88,276.2,91.21,114.95,10.65,highway,131.03,low,clear,37.134
4.5,6,diesel,SUV,12.18,27.63,26.44,38.99,5.11,urban,356.57,low,rain,2.498
2.0,4,petrol,Sedan,115.81,121.28,57.29,75.98,12.14,highway,217.24,high,rain,12.04
2.8,4,diesel,SUV,269.37,326.84,49.45,71.34,26.79,highway,289.46,high,clear,34.837
4.5,6,diesel,SUV,39.52,100.79,23.53,30.96,22.15,urban,426.73,medium,clear,8.589
2.2,4,diesel,Van,156.46,209.42,44.83,56.82,18.28,mixed,219.26,low,rain,14.622
2.4,4,diesel,Pickup,16.68,60.41,16.56,24.18,24.17,urban,860.28,high,hot,3.026
2.5,4,diesel,Pickup,27.2,73.03,22.35,38.44,15.9,urban,1801.22,medium,clear,4.441
2.4,4,diesel,Pickup,68.04,70.17,58.18,92.79,9.57,mixed,1430.72,low,rain,7.222
4.5,6,diesel,SUV,153.36,155.85,59.04,87.44,18.76,mixed,317.96,medium,clear,21.668
5.7,8,diesel,Truck,24.03,144.17,10.0,15.0,45.78,urban,1428.91,high,clear,8.598
4.5,6,diesel,SUV,9.67,22.68,25.58,39.81,3.62,urban,134.85,low,clear,1.638
2.2,4,diesel,Van,31.06,38.7,48.16,83.44,7.66,mixed,403.45,medium,clear,2.984
5.7,8,diesel,Truck,286.47,300.02,57.29,99.39,23.15,highway,1381.87,high,clear,64.849
2.5,4,diesel,Pickup,113.84,79.23,86.22,140.0,6.28,highway,1045.73,medium,rain,13.348
2.8,4,diesel,SUV,77.17,109.78,42.18,68.99,22.58,mixed,59.33,high,clear,9.997
2.5,4,diesel,Pickup,303.4,325.51,55.93,92.92,26.21,highway,681.33,high,clear,38.27
5.7,8,diesel,Truck,195.62,227.94,51.49,78.38,31.4,mixed,1381.97,medium,hot,37.03
1.5,4,petrol,Compact,118.94,171.68,41.57,54.4,21.84,mixed,265.39,medium,clear,8.54
2.0,4,petrol,Sedan,250.09,159.58,94.03,121.86,6.97,highway,465.84,low,clear,22.239
5.7,8,diesel,Truck,380.77,382.52,59.73,73.62,37.98,highway,1537.22,high,clear,83.976
2.5,4,diesel,Pickup,145.13,162.73,53.51,73.91,20.07,mixed,1955.17,medium,rain,17.564
2.2,4,diesel,Van,101.16,125.02,48.55,76.45,10.5,highway,99.1,high,clear,11.491
4.5,6,diesel,SUV,13.7,21.55,38.14,58.32,3.05,urban,181.67,low,rain,2.059
4.5,6,diesel,SUV,146.92,188.11,46.86,71.71,14.62,highway,17.61,high,rain,25.128
3.0,4,diesel,Pickup,118.17,129.36,54.81,94.71,11.8,highway,110.01,high,clear,14.364
3.0,4,diesel,Pickup,198.92,130.38,91.54,132.23,4.92,highway,526.69,low,clear,20.845
2.4,4,diesel,Pickup,265.08,254.66,62.46,79.71,22.05,highway,589.52,high,clear,29.528
3.5,6,petrol,SUV,147.11,143.59,61.47,108.97,12.81,mixed,162.1,low,clear,17.377
2.2,4,diesel,Van,408.79,310.59,78.97,135.78,16.71,highway,336.24,medium,rain,40.292
2.8,4,diesel,SUV,219.71,154.15,85.52,140.0,10.66,highway,29.56,medium,clear,24.201
2.8,4,diesel,SUV,12.74,31.72,24.09,31.11,9.53,urban,66.72,medium,clear,2.09
2.0,4,petrol,Sedan,48.71,50.71,57.63,78.31,5.53,mixed,146.89,low,rain,4.141
2.4,4,diesel,Pickup,33.06,68.74,28.86,41.07,13.92,urban,1688.86,medium,clear,4.047
2.4,4,diesel,Pickup,61.77,71.29,51.99,67.3,10.72,mixed,209.3,low,rain,6.632
2.0,4,petrol,Sedan,149.42,136.29,65.78,85.2,14.0,mixed,290.62,low,rain,11.839
2.5,4,diesel,Pickup,235.01,228.84,61.62,95.64,19.38,highway,1440.82,high,clear,27.494
2.4,4,diesel,Pickup,87.22,60.37,86.69,138.58,6.83,highway,1492.97,low,rain,8.776
2.0,4,petrol,Sedan,26.79,82.08,19.58,31.52,20.67,urban,438.98,medium,clear,3.585
2.5,4,diesel,Pickup,42.39,104.18,24.42,42.59,31.53,urban,166.08,high,rain,7.871
4.5,6,diesel,SUV,6.42,12.7,30.36,48.02,7.34,urban,433.35,low,rain,1.181
4.5,6,diesel,SUV,37.69,184.04,12.29,15.67,41.52,urban,187.31,medium,clear,7.254
5.7,8,diesel,Truck,14.43,39.95,21.68,33.49,9.46,urban,350.64,medium,hot,3.785
2.5,4,diesel,Pickup,110.45,171.16,38.72,67.96,30.94,mixed,1998.39,high,clear,14.47
5.7,8,diesel,Truck,274.71,196.32,83.96,137.34,10.04,highway,207.84,medium,hot,51.396
2.0,4,petrol,Sedan,28.14,92.32,18.29,32.66,18.5,urban,462.82,medium,clear,3.526
2.2,4,diesel,Van,398.24,281.62,84.85,120.24,14.26,highway,1049.59,medium,clear,34.869
1.5,4,petrol,Compact,74.09,70.05,63.46,82.94,8.0,mixed,163.0,low,rain,5.663
3.0,4,diesel,Pickup,158.39,185.67,51.18,83.09,22.39,mixed,1100.62,medium,clear,19.022
5.7,8,diesel,Truck,16.03,42.38,22.7,27.6,14.51,urban,1266.33,high,hot,5.523
2.5,4,diesel,Pickup,36.53,64.41,34.03,56.66,9.55,urban,1267.69,low,clear,4.098
4.5,6,diesel,SUV,87.8,139.13,37.86,61.54,27.5,mixed,148.59,high,clear,15.855
1.5,4,petrol,Compact,47.88,58.5,49.11,62.03,6.76,mixed,442.15,low,rain,3.654
4.5,6,diesel,SUV,129.12,172.88,44.81,78.49,21.29,mixed,355.58,medium,clear,18.785
2.8,4,diesel,SUV,84.05,109.71,45.97,69.01,22.87,mixed,78.54,high,clear,11.084
3.0,4,diesel,Pickup,32.45,57.45,33.89,50.51,11.21,urban,1562.36,low,rain,3.929
3.5,6,petrol,SUV,317.02,367.2,51.8,84.01,31.17,highway,5.25,high,clear,50.422
2.0,4,petrol,Sedan,413.2,432.89,57.27,78.03,33.02,highway,249.37,high,clear,39.681
5.7,8,diesel,Truck,307.04,203.8,90.39,110.04,7.24,highway,1341.0,low,hot,60.082
4.5,6,diesel,SUV,19.57,48.42,24.25,42.3,10.8,urban,385.18,medium,hot,4.245
1.5,4,petrol,Compact,468.2,487.88,57.58,72.44,37.09,highway,127.88,high,hot,43.304
5.7,8,diesel,Truck,9.78,29.26,20.05,34.49,4.16,urban,701.88,low,clear,2.488
2.4,4,diesel,Pickup,36.76,84.27,26.17,33.84,12.72,urban,839.55,low,clear,4.639
4.5,6,diesel,SUV,384.52,419.41,55.01,79.04,33.21,highway,413.51,high,clear,64.182
1.5,4,petrol,Compact,40.8,244.77,10.0,13.61,75.02,urban,341.41,high,hot,5.998
2.4,4,diesel,Pickup,424.52,283.67,89.79,140.0,11.46,highway,1474.13,low,clear,40.67
3.0,4,diesel,Pickup,178.78,172.38,62.23,95.3,14.26,highway,1640.68,high,clear,20.738
2.8,4,diesel,SUV,471.84,473.38,59.8,73.04,37.03,highway,331.86,high,hot,64.425
2.2,4,diesel,Van,48.25,104.07,27.82,43.28,18.05,urban,1352.29,low,hot,6.322
3.0,4,diesel,Pickup,398.51,301.23,79.38,107.71,18.45,highway,1505.49,medium,clear,42.958
2.0,4,petrol,Sedan,122.89,125.17,58.9,104.33,12.66,mixed,391.91,low,hot,10.913
1.5,4,petrol,Compact,80.14,59.73,80.49,110.83,4.62,highway,318.9,medium,hot,6.185
2.5,4,diesel,Pickup,78.87,128.4,36.85,44.68,23.6,mixed,340.02,high,clear,9.28
1.5,4,petrol,Compact,442.77,431.65,61.55,86.57,33.9,highway,377.46,high,clear,38.687
4.5,6,diesel,SUV,5.7,10.37,32.99,51.51,4.88,urban,276.73,low,clear,0.977
2.2,4,diesel,Van,125.41,116.91,64.36,82.0,10.11,mixed,134.74,low,rain,11.857
3.5,6,petrol,SUV,332.53,254.99,78.25,119.33,12.88,highway,213.58,medium,rain,45.541
2.5,4,diesel,Pickup,316.54,232.64,81.64,116.2,13.62,highway,397.18,medium,hot,33.004
2.4,4,diesel,Pickup,248.0,296.3,50.22,80.47,23.86,highway,1976.0,high,hot,30.037
4.5,6,diesel,SUV,37.55,97.13,23.2,31.99,23.31,urban,305.58,medium,hot,7.556
2.5,4,diesel,Pickup,21.87,94.18,13.93,17.29,31.33,urban,985.45,high,clear,4.472
2.4,4,diesel,Pickup,40.26,54.2,44.58,75.38,9.35,mixed,117.25,medium,clear,3.919
2.5,4,diesel,Pickup,146.23,167.43,52.4,92.32,20.79,mixed,1222.09,medium,clear,15.451
2.0,4,petrol,Sedan,117.4,128.14,54.97,68.75,16.7,mixed,248.0,medium,rain,11.761
1.5,4,petrol,Compact,182.59,176.27,62.15,86.06,15.2,mixed,365.01,low,clear,10.98
3.5,6,petrol,SUV,31.1,65.43,28.52,35.88,15.31,urban,303.34,medium,rain,5.536
3.5,6,petrol,SUV,295.39,379.25,46.73,56.22,31.17,highway,198.34,high,clear,44.771
2.2,4,diesel,Van,200.05,146.52,81.92,99.7,7.63,highway,1511.8,medium,clear,19.616
1.5,4,petrol,Compact,74.16,54.82,81.17,138.63,5.88,highway,120.51,medium,rain,5.612
2.2,4,diesel,Van,8.05,14.82,32.58,58.5,4.91,urban,795.09,medium,clear,0.925
2.4,4,diesel,Pickup,127.43,140.51,54.41,84.15,11.86,mixed,1690.34,low,clear,12.719
2.0,4,petrol,Sedan,187.26,198.99,56.46,94.27,17.96,mixed,325.15,low,clear,15.479
2.0,4,petrol,Sedan,9.35,18.78,29.87,41.09,4.96,urban,194.1,medium,clear,1.224
2.8,4,diesel,SUV,37.59,67.83,33.25,42.88,9.75,urban,38.7,low,clear,3.906
3.0,4,diesel,Pickup,44.08,128.83,20.53,33.66,27.59,urban,412.25,medium,hot,7.107
3.5,6,petrol,SUV,65.82,77.63,50.88,90.94,9.17,highway,227.04,high,clear,9.917
4.5,6,diesel,SUV,153.18,147.57,62.28,80.68,13.46,mixed,344.34,low,clear,19.016
2.0,4,petrol,Sedan,340.44,238.03,85.81,140.0,13.67,highway,232.67,low,clear,28.144
3.0,4,diesel,Pickup,259.83,174.63,89.27,126.68,6.3,highway,724.21,low,clear,28.399
3.5,6,petrol,SUV,19.98,61.62,19.46,27.73,15.18,urban,69.97,medium,clear,3.34
3.0,4,diesel,Pickup,17.52,51.97,20.23,34.61,16.82,urban,635.11,high,clear,3.4
2.2,4,diesel,Van,47.08,118.46,23.85,37.3,28.45,urban,1662.46,medium,clear,6.91
3.5,6,petrol,SUV,207.84,152.0,82.04,132.49,14.7,highway,227.85,medium,clear,25.842
2.8,4,diesel,SUV,33.81,68.48,29.63,50.58,19.29,urban,226.96,medium,hot,4.394
2.5,4,diesel,Pickup,199.18,187.5,63.74,101.61,16.08,mixed,1613.23,low,clear,18.004
2.8,4,diesel,SUV,191.32,320.45,35.82,52.44,58.63,mixed,203.26,high,clear,23.22
2.2,4,diesel,Van,13.6,41.87,19.49,30.98,9.6,urban,542.68,medium,rain,1.812
2.5,4,diesel,Pickup,98.88,108.03,54.92,86.47,14.92,mixed,313.73,medium,rain,10.868
2.5,4,diesel,Pickup,42.19,119.45,21.19,30.01,26.91,urban,483.48,medium,clear,6.114
2.5,4,diesel,Pickup,34.61,99.38,20.9,32.4,32.58,urban,1720.82,high,hot,6.302
2.2,4,diesel,Van,40.29,122.9,19.67,28.64,30.03,urban,473.61,medium,clear,5.481
4.5,6,diesel,SUV,90.66,161.59,33.66,60.47,31.35,mixed,455.4,high,clear,16.116
1.5,4,petrol,Compact,56.34,56.89,59.41,75.11,5.67,mixed,34.65,low,clear,4.053
5.7,8,diesel,Truck,24.94,97.46,15.36,21.87,15.86,urban,496.67,low,clear,6.585
4.5,6,diesel,SUV,34.66,36.42,57.11,76.62,4.2,mixed,14.65,low,clear,4.488
5.7,8,diesel,Truck,76.87,62.25,74.09,119.13,5.77,highway,418.54,medium,rain,13.871
3.5,6,petrol,SUV,166.98,184.85,54.2,82.77,23.59,mixed,397.99,medium,hot,25.063
2.2,4,diesel,Van,35.16,80.42,26.23,42.95,16.64,urban,702.42,medium,clear,4.202
2.5,4,diesel,Pickup,21.54,59.66,21.66,32.18,20.14,urban,1693.0,high,clear,4.201
2.5,4,diesel,Pickup,388.65,262.27,88.91,140.0,13.64,highway,1669.38,medium,clear,41.256
3.5,6,petrol,SUV,260.13,170.76,91.4,136.89,7.04,highway,396.06,low,rain,33.997
2.4,4,diesel,Pickup,65.29,74.17,52.82,82.27,7.93,mixed,804.52,low,clear,6.617
3.0,4,diesel,Pickup,97.15,65.64,88.81,107.89,4.87,highway,798.55,medium,clear,10.11
1.5,4,petrol,Compact,17.19,33.35,30.93,37.97,6.67,urban,259.55,medium,clear,1.33
5.7,8,diesel,Truck,490.36,390.98,75.25,109.0,19.7,highway,836.28,medium,clear,87.998
2.4,4,diesel,Pickup,27.43,50.86,32.36,39.77,11.46,urban,1984.02,medium,clear,2.578
2.5,4,diesel,Pickup,38.71,156.6,14.83,20.1,48.57,urban,663.11,high,clear,6.26
2.2,4,diesel,Van,41.22,105.91,23.35,39.81,34.15,urban,138.15,high,clear,5.887
2.0,4,petrol,Sedan,431.02,361.72,71.49,91.39,20.33,highway,42.1,medium,clear,34.373
5.7,8,diesel,Truck,290.79,239.88,72.74,101.27,16.23,highway,620.43,medium,clear,57.62
5.7,8,diesel,Truck,100.56,126.9,47.55,74.38,12.91,mixed,321.51,low,rain,18.582
1.5,4,petrol,Compact,111.02,171.59,38.82,48.21,34.0,mixed,321.21,high,clear,9.796
2.8,4,diesel,SUV,41.15,56.06,44.04,64.89,9.94,mixed,428.69,medium,hot,4.845
1.5,4,petrol,Compact,9.27,19.83,28.06,41.77,4.57,urban,347.13,low,clear,0.856
